,run,trials_idx,context,actions,rewards
2256,23,48,1.0,0.0,1.0
2257,23,49,3.0,0.0,1.0
2258,23,50,1.0,0.0,1.0
2259,23,51,2.0,1.0,0.0
2260,23,52,2.0,1.0,1.0
2261,23,53,3.0,0.0,0.0
2262,23,54,3.0,0.0,1.0
2263,23,55,2.0,1.0,1.0
2264,23,56,0.0,0.0,0.0
2265,23,57,1.0,0.0,1.0
2266,23,58,2.0,1.0,1.0
2267,23,59,1.0,0.0,0.0
2268,23,60,3.0,0.0,1.0
2269,23,61,0.0,1.0,1.0
2270,23,62,0.0,1.0,0.0
2271,23,63,0.0,1.0,0.0
2272,23,64,2.0,1.0,1.0
2273,23,65,3.0,0.0,1.0
2274,23,66,0.0,1.0,1.0
2275,23,67,3.0,0.0,1.0
2276,23,68,1.0,0.0,1.0
2277,23,69,2.0,1.0,1.0
2278,23,70,3.0,0.0,0.0
2279,23,71,0.0,1.0,0.0
2280,23,72,0.0,1.0,0.0
2281,23,73,1.0,0.0,0.0
2282,23,74,3.0,0.0,1.0
2283,23,75,2.0,1.0,0.0
2284,23,76,1.0,0.0,1.0
2285,23,77,0.0,0.0,0.0
2286,23,78,1.0,0.0,1.0
2287,23,79,2.0,1.0,1.0
2288,23,80,3.0,0.0,1.0
2289,23,81,0.0,0.0,0.0
2290,23,82,2.0,1.0,0.0
2291,23,83,3.0,0.0,0.0
2292,23,84,1.0,0.0,1.0
2293,23,85,1.0,0.0,1.0
2294,23,86,2.0,1.0,1.0
2295,23,87,0.0,0.0,0.0
2296,23,88,2.0,1.0,1.0
2297,23,89,3.0,0.0,1.0
2298,23,90,2.0,1.0,1.0
2299,23,91,0.0,1.0,1.0
2300,23,92,3.0,0.0,1.0
2301,23,93,1.0,0.0,0.0
2302,23,94,1.0,0.0,1.0
2303,23,95,0.0,1.0,0.0
2304,24,0,0.0,0.0,1.0
2305,24,1,1.0,0.0,1.0
2306,24,2,0.0,0.0,0.0
2307,24,3,1.0,0.0,1.0
2308,24,4,3.0,0.0,1.0
2309,24,5,1.0,0.0,1.0
2310,24,6,2.0,0.0,0.0
2311,24,7,2.0,0.0,0.0
2312,24,8,0.0,0.0,0.0
2313,24,9,3.0,0.0,1.0
2314,24,10,2.0,1.0,0.0
2315,24,11,2.0,1.0,1.0
2316,24,12,0.0,1.0,0.0
2317,24,13,1.0,0.0,0.0
2318,24,14,3.0,0.0,1.0
2319,24,15,3.0,0.0,0.0
2320,24,16,2.0,0.0,0.0
2321,24,17,0.0,0.0,0.0
2322,24,18,0.0,1.0,0.0
2323,24,19,3.0,0.0,1.0
2324,24,20,0.0,1.0,1.0
2325,24,21,3.0,0.0,1.0
2326,24,22,2.0,0.0,0.0
2327,24,23,1.0,0.0,0.0
2328,24,24,1.0,0.0,1.0
2329,24,25,1.0,0.0,1.0
2330,24,26,3.0,0.0,1.0
2331,24,27,3.0,0.0,0.0
2332,24,28,2.0,1.0,1.0
2333,24,29,0.0,1.0,0.0
2334,24,30,1.0,0.0,1.0
2335,24,31,2.0,1.0,0.0
2336,24,32,0.0,1.0,0.0
2337,24,33,3.0,0.0,1.0
2338,24,34,3.0,0.0,1.0
2339,24,35,0.0,0.0,1.0
2340,24,36,2.0,1.0,1.0
2341,24,37,1.0,0.0,0.0
2342,24,38,2.0,1.0,0.0
2343,24,39,0.0,0.0,0.0
2344,24,40,3.0,0.0,1.0
2345,24,41,2.0,1.0,1.0
2346,24,42,2.0,1.0,1.0
2347,24,43,3.0,0.0,0.0
2348,24,44,1.0,0.0,1.0
2349,24,45,1.0,0.0,1.0
2350,24,46,1.0,0.0,1.0
2351,24,47,0.0,0.0,0.0
2352,24,48,0.0,0.0,0.0
2353,24,49,2.0,1.0,1.0
2354,24,50,2.0,1.0,1.0
2355,24,51,1.0,0.0,1.0
2356,24,52,3.0,0.0,0.0
2357,24,53,2.0,1.0,0.0
2358,24,54,1.0,0.0,0.0
2359,24,55,2.0,1.0,1.0
2360,24,56,3.0,0.0,1.0
2361,24,57,3.0,0.0,1.0
2362,24,58,1.0,0.0,1.0
2363,24,59,0.0,1.0,0.0
2364,24,60,1.0,0.0,1.0
2365,24,61,0.0,0.0,0.0
2366,24,62,3.0,0.0,1.0
2367,24,63,0.0,1.0,1.0
2368,24,64,3.0,0.0,1.0
2369,24,65,2.0,1.0,0.0
2370,24,66,2.0,1.0,1.0
2371,24,67,3.0,0.0,1.0
2372,24,68,1.0,0.0,0.0
2373,24,69,0.0,1.0,1.0
2374,24,70,0.0,1.0,0.0
2375,24,71,1.0,0.0,1.0
2376,24,72,0.0,1.0,0.0
2377,24,73,1.0,0.0,1.0
2378,24,74,2.0,1.0,1.0
2379,24,75,3.0,0.0,0.0
2380,24,76,0.0,1.0,0.0
2381,24,77,1.0,0.0,1.0
2382,24,78,3.0,0.0,1.0
2383,24,79,2.0,1.0,1.0
2384,24,80,3.0,0.0,0.0
2385,24,81,3.0,0.0,1.0
2386,24,82,3.0,0.0,1.0
2387,24,83,2.0,1.0,1.0
2388,24,84,0.0,1.0,0.0
2389,24,85,0.0,0.0,0.0
2390,24,86,2.0,1.0,1.0
2391,24,87,2.0,1.0,1.0
2392,24,88,3.0,0.0,1.0
2393,24,89,1.0,0.0,1.0
2394,24,90,1.0,0.0,1.0
2395,24,91,0.0,1.0,1.0
2396,24,92,2.0,1.0,0.0
2397,24,93,1.0,0.0,1.0
2398,24,94,0.0,0.0,0.0
2399,24,95,1.0,0.0,0.0
2400,25,0,2.0,1.0,1.0
2401,25,1,2.0,0.0,1.0
2402,25,2,0.0,0.0,0.0
2403,25,3,2.0,0.0,0.0
2404,25,4,3.0,0.0,1.0
2405,25,5,3.0,0.0,1.0
2406,25,6,1.0,1.0,0.0
2407,25,7,2.0,0.0,0.0
2408,25,8,3.0,0.0,1.0
2409,25,9,1.0,1.0,0.0
2410,25,10,1.0,0.0,1.0
2411,25,11,0.0,0.0,0.0
2412,25,12,0.0,1.0,1.0
2413,25,13,1.0,1.0,1.0
2414,25,14,3.0,0.0,0.0
2415,25,15,0.0,1.0,0.0
2416,25,16,3.0,0.0,0.0
2417,25,17,2.0,0.0,0.0
2418,25,18,2.0,1.0,1.0
2419,25,19,1.0,0.0,1.0
2420,25,20,3.0,0.0,1.0
2421,25,21,1.0,0.0,0.0
2422,25,22,3.0,0.0,1.0
2423,25,23,0.0,1.0,0.0
2424,25,24,1.0,0.0,1.0
2425,25,25,0.0,1.0,0.0
2426,25,26,1.0,0.0,1.0
2427,25,27,3.0,0.0,1.0
2428,25,28,0.0,1.0,1.0
2429,25,29,0.0,1.0,0.0
2430,25,30,2.0,0.0,0.0
2431,25,31,2.0,0.5,0.0
2432,25,32,2.0,1.0,1.0
2433,25,33,0.0,1.0,0.0
2434,25,34,0.0,0.0,1.0
2435,25,35,3.0,0.0,1.0
2436,25,36,1.0,0.0,1.0
2437,25,37,0.0,0.0,0.0
2438,25,38,3.0,0.0,0.0
2439,25,39,3.0,0.0,1.0
2440,25,40,2.0,1.0,1.0
2441,25,41,3.0,0.0,1.0
2442,25,42,2.0,1.0,0.0
2443,25,43,1.0,0.0,1.0
2444,25,44,1.0,0.0,1.0
2445,25,45,2.0,1.0,1.0
2446,25,46,1.0,0.0,0.0
2447,25,47,0.0,0.0,0.0
2448,25,48,3.0,0.0,1.0
2449,25,49,1.0,0.0,0.0
2450,25,50,0.0,0.0,0.0
2451,25,51,2.0,1.0,0.0
2452,25,52,1.0,0.0,1.0
2453,25,53,2.0,1.0,1.0
2454,25,54,2.0,1.0,1.0
2455,25,55,0.0,0.0,0.0
2456,25,56,1.0,0.0,1.0
2457,25,57,0.0,1.0,1.0
2458,25,58,3.0,0.0,0.0
2459,25,59,3.0,0.0,1.0
2460,25,60,3.0,0.0,1.0
2461,25,61,0.0,1.0,0.0
2462,25,62,1.0,0.0,1.0
2463,25,63,2.0,1.0,1.0
2464,25,64,0.0,0.0,0.0
2465,25,65,3.0,0.0,1.0
2466,25,66,3.0,0.0,1.0
2467,25,67,2.0,1.0,0.0
2468,25,68,2.0,1.0,1.0
2469,25,69,2.0,1.0,1.0
2470,25,70,1.0,0.0,1.0
2471,25,71,0.0,0.0,1.0
2472,25,72,3.0,0.0,0.0
2473,25,73,1.0,0.0,1.0
2474,25,74,1.0,0.0,0.0
2475,25,75,0.0,1.0,0.0
2476,25,76,0.0,0.0,0.0
2477,25,77,2.0,1.0,1.0
2478,25,78,1.0,0.0,1.0
2479,25,79,3.0,0.0,1.0
2480,25,80,2.0,1.0,1.0
2481,25,81,2.0,1.0,1.0
2482,25,82,3.0,1.0,0.0
2483,25,83,0.0,1.0,0.0
2484,25,84,2.0,1.0,1.0
2485,25,85,0.0,1.0,1.0
2486,25,86,1.0,0.0,0.0
2487,25,87,0.0,0.0,0.0
2488,25,88,2.0,1.0,0.0
2489,25,89,1.0,0.0,1.0
2490,25,90,1.0,0.0,1.0
2491,25,91,0.0,1.0,0.0
2492,25,92,3.0,0.0,1.0
2493,25,93,1.0,0.0,1.0
2494,25,94,3.0,0.0,1.0
2495,25,95,3.0,0.0,1.0
2496,26,0,0.0,1.0,0.0
2497,26,1,3.0,0.0,1.0
2498,26,2,0.0,1.0,1.0
2499,26,3,3.0,0.0,1.0
2500,26,4,1.0,0.0,0.0
2501,26,5,0.0,1.0,0.0
2502,26,6,2.0,1.0,1.0
2503,26,7,2.0,1.0,0.0
2504,26,8,2.0,1.0,1.0
2505,26,9,1.0,0.0,1.0
2506,26,10,1.0,0.0,1.0
2507,26,11,2.0,1.0,1.0
2508,26,12,3.0,0.0,0.0
2509,26,13,1.0,0.0,1.0
2510,26,14,3.0,0.0,1.0
2511,26,15,0.0,1.0,0.0
2512,26,16,2.0,1.0,0.0
2513,26,17,1.0,0.0,0.0
2514,26,18,1.0,0.0,1.0
2515,26,19,0.0,0.0,0.0
2516,26,20,0.0,0.0,0.0
2517,26,21,3.0,0.0,0.0
2518,26,22,3.0,0.0,1.0
2519,26,23,3.0,0.0,1.0
2520,26,24,1.0,0.0,1.0
2521,26,25,0.0,0.0,0.0
2522,26,26,2.0,1.0,1.0
2523,26,27,2.0,1.0,1.0
2524,26,28,3.0,0.0,1.0
2525,26,29,2.0,1.0,1.0
2526,26,30,1.0,0.0,1.0
2527,26,31,0.0,1.0,1.0
2528,26,32,0.0,1.0,0.0
2529,26,33,3.0,0.0,0.0
2530,26,34,1.0,0.0,1.0
2531,26,35,3.0,0.0,1.0
2532,26,36,2.0,1.0,1.0
2533,26,37,0.0,1.0,0.0
2534,26,38,1.0,0.0,0.0
2535,26,39,2.0,1.0,0.0
2536,26,40,3.0,0.0,1.0
2537,26,41,1.0,0.0,1.0
2538,26,42,0.0,0.0,0.0
2539,26,43,2.0,1.0,1.0
2540,26,44,3.0,0.0,1.0
2541,26,45,1.0,0.0,1.0
2542,26,46,0.0,1.0,1.0
2543,26,47,2.0,1.0,1.0
2544,26,48,3.0,0.0,1.0
2545,26,49,1.0,0.0,1.0
2546,26,50,2.0,1.0,0.0
2547,26,51,2.0,1.0,1.0
2548,26,52,0.0,1.0,0.0
2549,26,53,0.0,1.0,1.0
2550,26,54,0.0,1.0,0.0
2551,26,55,1.0,0.0,0.0
2552,26,56,3.0,0.0,1.0
2553,26,57,1.0,0.0,1.0
2554,26,58,2.0,1.0,1.0
2555,26,59,3.0,0.0,1.0
2556,26,60,3.0,0.0,0.0
2557,26,61,1.0,0.0,1.0
2558,26,62,2.0,1.0,1.0
2559,26,63,0.0,1.0,0.0
2560,26,64,1.0,0.0,1.0
2561,26,65,3.0,0.0,1.0
2562,26,66,2.0,1.0,1.0
2563,26,67,2.0,1.0,0.0
2564,26,68,2.0,1.0,1.0
2565,26,69,0.0,1.0,0.0
2566,26,70,0.0,1.0,1.0
2567,26,71,3.0,0.0,1.0
2568,26,72,2.0,1.0,1.0
2569,26,73,1.0,0.0,1.0
2570,26,74,1.0,0.0,1.0
2571,26,75,1.0,0.0,0.0
2572,26,76,3.0,0.0,1.0
2573,26,77,0.0,1.0,0.0
2574,26,78,3.0,0.0,0.0
2575,26,79,0.0,1.0,0.0
2576,26,80,3.0,0.0,1.0
2577,26,81,0.0,1.0,0.0
2578,26,82,3.0,0.0,0.0
2579,26,83,2.0,1.0,1.0
2580,26,84,1.0,0.0,1.0
2581,26,85,0.0,1.0,1.0
2582,26,86,1.0,0.0,1.0
2583,26,87,0.0,1.0,0.0
2584,26,88,1.0,0.0,1.0
2585,26,89,0.0,1.0,0.0
2586,26,90,3.0,0.0,1.0
2587,26,91,2.0,1.0,1.0
2588,26,92,1.0,0.0,0.0
2589,26,93,3.0,0.0,1.0
2590,26,94,2.0,1.0,0.0
2591,26,95,2.0,1.0,1.0
2592,27,0,0.0,1.0,0.0
2593,27,1,1.0,1.0,0.0
2594,27,2,1.0,1.0,0.0
2595,27,3,3.0,1.0,1.0
2596,27,4,0.0,1.0,1.0
2597,27,5,1.0,0.0,0.0
2598,27,6,1.0,0.0,1.0
2599,27,7,2.0,1.0,1.0
2600,27,8,3.0,1.0,1.0
2601,27,9,3.0,1.0,0.0
2602,27,10,0.0,1.0,0.0
2603,27,11,3.0,1.0,1.0
2604,27,12,0.0,0.0,0.0
2605,27,13,2.0,1.0,1.0
2606,27,14,2.0,1.0,1.0
2607,27,15,2.0,1.0,0.0
2608,27,16,3.0,1.0,1.0
2609,27,17,2.0,1.0,1.0
2610,27,18,3.0,1.0,1.0
2611,27,19,3.0,1.0,1.0
2612,27,20,1.0,0.0,1.0
2613,27,21,1.0,0.0,1.0
2614,27,22,0.0,1.0,0.0
2615,27,23,2.0,1.0,1.0
2616,27,24,2.0,1.0,1.0
2617,27,25,0.0,0.0,1.0
2618,27,26,0.0,0.0,0.0
2619,27,27,2.0,1.0,0.0
2620,27,28,1.0,0.0,1.0
2621,27,29,0.0,0.0,0.0
2622,27,30,3.0,1.0,0.0
2623,27,31,1.0,0.0,0.0
2624,27,32,2.0,1.0,1.0
2625,27,33,2.0,1.0,0.0
2626,27,34,3.0,1.0,1.0
2627,27,35,3.0,1.0,1.0
2628,27,36,2.0,1.0,1.0
2629,27,37,1.0,0.0,1.0
2630,27,38,0.0,0.0,0.0
2631,27,39,1.0,0.0,1.0
2632,27,40,1.0,0.0,1.0
2633,27,41,0.0,0.0,0.0
2634,27,42,2.0,1.0,1.0
2635,27,43,3.0,1.0,0.0
2636,27,44,1.0,0.0,0.0
2637,27,45,3.0,1.0,1.0
2638,27,46,0.0,1.0,0.0
2639,27,47,0.0,1.0,1.0
2640,27,48,3.0,1.0,1.0
2641,27,49,1.0,0.0,0.0
2642,27,50,2.0,1.0,1.0
2643,27,51,2.0,1.0,0.0
2644,27,52,1.0,0.0,1.0
2645,27,53,2.0,1.0,1.0
2646,27,54,0.0,1.0,0.0
2647,27,55,0.0,1.0,0.0
2648,27,56,2.0,1.0,1.0
2649,27,57,0.0,1.0,1.0
2650,27,58,3.0,1.0,1.0
2651,27,59,3.0,1.0,0.0
2652,27,60,1.0,0.0,1.0
2653,27,61,3.0,1.0,1.0
2654,27,62,0.0,1.0,0.0
2655,27,63,1.0,0.0,1.0
2656,27,64,2.0,1.0,1.0
2657,27,65,3.0,1.0,0.0
2658,27,66,3.0,1.0,1.0
2659,27,67,0.0,1.0,0.0
2660,27,68,1.0,0.0,0.0
2661,27,69,2.0,1.0,0.0
2662,27,70,0.0,1.0,0.0
2663,27,71,0.0,1.0,1.0
2664,27,72,1.0,0.0,1.0
2665,27,73,2.0,1.0,1.0
2666,27,74,1.0,0.0,1.0
2667,27,75,3.0,1.0,1.0
2668,27,76,2.0,1.0,1.0
2669,27,77,3.0,1.0,1.0
2670,27,78,0.0,1.0,0.0
2671,27,79,1.0,0.0,1.0
2672,27,80,0.0,1.0,1.0
2673,27,81,2.0,1.0,1.0
2674,27,82,2.0,1.0,0.0
2675,27,83,0.0,1.0,0.0
2676,27,84,0.0,0.0,0.0
2677,27,85,3.0,1.0,1.0
2678,27,86,3.0,1.0,1.0
2679,27,87,1.0,0.0,1.0
2680,27,88,3.0,1.0,1.0
2681,27,89,2.0,1.0,1.0
2682,27,90,1.0,0.0,0.0
2683,27,91,2.0,1.0,1.0
2684,27,92,3.0,1.0,0.0
2685,27,93,0.0,0.0,0.0
2686,27,94,1.0,0.0,1.0
2687,27,95,1.0,0.0,1.0
2688,28,0,1.0,0.0,1.0
2689,28,1,2.0,0.0,1.0
2690,28,2,3.0,0.0,1.0
2691,28,3,1.0,0.0,1.0
2692,28,4,1.0,0.0,0.0
2693,28,5,2.0,0.0,0.0
2694,28,6,3.0,0.0,1.0
2695,28,7,0.0,1.0,1.0
2696,28,8,0.0,1.0,0.0
2697,28,9,3.0,0.0,0.0
2698,28,10,0.0,1.0,0.0
2699,28,11,2.0,0.0,0.0
2700,28,12,2.0,1.0,1.0
2701,28,13,1.0,0.0,1.0
2702,28,14,3.0,1.0,1.0
2703,28,15,0.0,0.0,0.0
2704,28,16,3.0,1.0,1.0
2705,28,17,2.0,1.0,1.0
2706,28,18,1.0,0.0,1.0
2707,28,19,2.0,1.0,1.0
2708,28,20,0.0,0.0,0.0
2709,28,21,1.0,0.0,0.0
2710,28,22,1.0,0.0,1.0
2711,28,23,2.0,1.0,0.0
2712,28,24,3.0,1.0,1.0
2713,28,25,3.0,1.0,0.0
2714,28,26,1.0,0.0,1.0
2715,28,27,0.0,1.0,0.0
2716,28,28,0.0,1.0,0.0
2717,28,29,2.0,1.0,1.0
2718,28,30,0.0,0.0,1.0
2719,28,31,3.0,1.0,1.0
2720,28,32,1.0,0.0,0.0
2721,28,33,2.0,1.0,0.0
2722,28,34,0.0,0.0,1.0
2723,28,35,3.0,1.0,0.0
2724,28,36,2.0,1.0,1.0
2725,28,37,3.0,1.0,1.0
2726,28,38,3.0,1.0,1.0
2727,28,39,2.0,1.0,1.0
2728,28,40,0.0,0.0,0.0
2729,28,41,3.0,1.0,1.0
2730,28,42,1.0,0.0,1.0
2731,28,43,0.0,0.0,0.0
2732,28,44,1.0,0.0,1.0
2733,28,45,2.0,1.0,1.0
2734,28,46,1.0,0.0,1.0
2735,28,47,0.0,0.0,0.0
2736,28,48,2.0,1.0,1.0
2737,28,49,3.0,1.0,1.0
2738,28,50,0.0,1.0,0.0
2739,28,51,1.0,0.0,1.0
2740,28,52,1.0,0.0,0.0
2741,28,53,0.0,0.0,0.0
2742,28,54,3.0,1.0,1.0
2743,28,55,2.0,1.0,1.0
2744,28,56,1.0,0.0,1.0
2745,28,57,3.0,1.0,1.0
2746,28,58,1.0,0.0,1.0
2747,28,59,2.0,1.0,1.0
2748,28,60,3.0,1.0,0.0
2749,28,61,0.0,0.0,0.0
2750,28,62,0.0,1.0,1.0
2751,28,63,2.0,1.0,0.0
2752,28,64,0.0,1.0,0.0
2753,28,65,2.0,1.0,1.0
2754,28,66,0.0,1.0,0.0
2755,28,67,3.0,1.0,0.0
2756,28,68,1.0,0.0,1.0
2757,28,69,2.0,1.0,0.0
2758,28,70,2.0,1.0,1.0
2759,28,71,3.0,1.0,1.0
2760,28,72,0.0,1.0,0.0
2761,28,73,3.0,1.0,1.0
2762,28,74,1.0,0.0,1.0
2763,28,75,3.0,1.0,1.0
2764,28,76,1.0,0.0,0.0
2765,28,77,1.0,0.0,1.0
2766,28,78,2.0,1.0,1.0
2767,28,79,0.0,1.0,1.0
2768,28,80,1.0,0.0,1.0
2769,28,81,1.0,0.0,1.0
2770,28,82,1.0,0.0,1.0
2771,28,83,1.0,0.0,0.0
2772,28,84,2.0,1.0,0.0
2773,28,85,0.0,1.0,0.0
2774,28,86,0.0,0.0,1.0
2775,28,87,3.0,1.0,1.0
2776,28,88,2.0,1.0,1.0
2777,28,89,2.0,1.0,1.0
2778,28,90,0.0,0.0,0.0
2779,28,91,3.0,1.0,1.0
2780,28,92,3.0,1.0,1.0
2781,28,93,3.0,1.0,0.0
2782,28,94,2.0,1.0,1.0
2783,28,95,0.0,0.0,0.0
2784,29,0,2.0,0.0,0.0
2785,29,1,2.0,1.0,1.0
2786,29,2,2.0,0.0,1.0
2787,29,3,3.0,1.0,1.0
2788,29,4,0.0,0.0,1.0
2789,29,5,3.0,1.0,0.0
2790,29,6,0.0,0.0,0.0
2791,29,7,3.0,1.0,1.0
2792,29,8,0.0,1.0,0.0
2793,29,9,1.0,0.0,1.0
2794,29,10,1.0,0.0,0.0
2795,29,11,1.0,0.5,0.0
2796,29,12,1.0,0.0,1.0
2797,29,13,3.0,1.0,1.0
2798,29,14,0.0,0.0,0.0
2799,29,15,2.0,1.0,1.0
2800,29,16,1.0,0.0,1.0
2801,29,17,0.0,1.0,0.0
2802,29,18,2.0,1.0,1.0
2803,29,19,0.0,0.0,1.0
2804,29,20,1.0,0.0,1.0
2805,29,21,3.0,1.0,0.0
2806,29,22,0.0,0.0,0.0
2807,29,23,2.0,1.0,1.0
2808,29,24,0.0,0.0,0.0
2809,29,25,2.0,1.0,0.0
2810,29,26,3.0,1.0,1.0
2811,29,27,3.0,1.0,1.0
2812,29,28,1.0,0.0,1.0
2813,29,29,2.0,1.0,1.0
2814,29,30,3.0,1.0,1.0
2815,29,31,1.0,0.0,0.0
2816,29,32,1.0,0.0,1.0
2817,29,33,0.0,0.0,0.0
2818,29,34,2.0,1.0,1.0
2819,29,35,0.0,0.5,0.0
2820,29,36,1.0,0.0,0.0
2821,29,37,2.0,1.0,1.0
2822,29,38,2.0,0.0,1.0
2823,29,39,3.0,0.0,1.0
2824,29,40,1.0,1.0,0.0
2825,29,41,0.0,0.0,0.0
2826,29,42,0.0,0.0,0.0
2827,29,43,3.0,1.0,1.0
2828,29,44,1.0,0.0,1.0
2829,29,45,3.0,1.0,0.0
2830,29,46,3.0,0.0,1.0
2831,29,47,2.0,1.0,1.0
2832,29,48,0.0,0.0,1.0
2833,29,49,1.0,0.0,0.0
2834,29,50,2.0,1.0,1.0
2835,29,51,0.0,0.0,0.0
2836,29,52,2.0,1.0,1.0
2837,29,53,2.0,0.0,1.0
2838,29,54,2.0,1.0,1.0
2839,29,55,0.0,0.0,0.0
2840,29,56,3.0,1.0,1.0
2841,29,57,3.0,1.0,0.0
2842,29,58,0.0,0.0,0.0
2843,29,59,1.0,1.0,0.0
2844,29,60,1.0,0.0,1.0
2845,29,61,3.0,1.0,1.0
2846,29,62,3.0,0.0,1.0
2847,29,63,1.0,0.0,1.0
2848,29,64,3.0,1.0,0.0
2849,29,65,3.0,0.0,1.0
2850,29,66,2.0,1.0,1.0
2851,29,67,2.0,0.0,0.0
2852,29,68,2.0,1.0,1.0
2853,29,69,0.0,1.0,0.0
2854,29,70,1.0,0.0,1.0
2855,29,71,2.0,1.0,0.0
2856,29,72,3.0,1.0,1.0
2857,29,73,1.0,0.0,1.0
2858,29,74,0.0,0.0,0.0
2859,29,75,3.0,1.0,1.0
2860,29,76,1.0,0.0,1.0
2861,29,77,1.0,0.0,0.0
2862,29,78,0.0,0.0,1.0
2863,29,79,0.0,1.0,0.0
2864,29,80,2.0,1.0,1.0
2865,29,81,1.0,0.0,1.0
2866,29,82,2.0,1.0,1.0
2867,29,83,2.0,0.0,0.0
2868,29,84,3.0,1.0,1.0
2869,29,85,0.0,0.0,0.0
2870,29,86,3.0,1.0,1.0
2871,29,87,0.0,1.0,1.0
2872,29,88,3.0,1.0,0.0
2873,29,89,0.0,1.0,0.0
2874,29,90,1.0,0.0,1.0
2875,29,91,1.0,0.0,1.0
2876,29,92,0.0,0.0,0.0
2877,29,93,1.0,0.0,0.0
2878,29,94,2.0,1.0,0.0
2879,29,95,3.0,1.0,1.0
2880,30,0,3.0,0.0,1.0
2881,30,1,0.0,1.0,0.0
2882,30,2,3.0,1.0,0.0
2883,30,3,0.0,1.0,0.0
2884,30,4,0.0,0.0,1.0
2885,30,5,1.0,0.0,1.0
2886,30,6,1.0,0.0,0.0
2887,30,7,1.0,1.0,0.0
2888,30,8,2.0,0.0,0.0
2889,30,9,2.0,1.0,0.0
2890,30,10,1.0,1.0,0.0
2891,30,11,2.0,0.0,0.0
2892,30,12,0.0,0.5,0.0
2893,30,13,2.0,0.0,0.0
2894,30,14,3.0,0.0,1.0
2895,30,15,3.0,1.0,1.0
2896,30,16,1.0,1.0,0.0
2897,30,17,2.0,1.0,0.0
2898,30,18,0.0,1.0,0.0
2899,30,19,3.0,0.0,0.0
2900,30,20,1.0,0.0,1.0
2901,30,21,0.0,1.0,0.0
2902,30,22,2.0,0.0,0.0
2903,30,23,1.0,0.0,0.0
2904,30,24,1.0,0.0,1.0
2905,30,25,3.0,0.5,0.0
2906,30,26,0.0,1.0,1.0
2907,30,27,2.0,0.0,0.0
2908,30,28,0.0,1.0,0.0
2909,30,29,3.0,1.0,1.0
2910,30,30,3.0,1.0,1.0
2911,30,31,2.0,1.0,1.0
2912,30,32,2.0,1.0,0.0
2913,30,33,3.0,1.0,0.0
2914,30,34,0.0,0.0,0.0
2915,30,35,1.0,0.0,1.0
2916,30,36,1.0,1.0,0.0
2917,30,37,1.0,0.0,1.0
2918,30,38,1.0,0.0,0.0
2919,30,39,0.0,0.0,1.0
2920,30,40,0.0,0.0,0.0
2921,30,41,3.0,0.0,1.0
2922,30,42,2.0,1.0,1.0
2923,30,43,3.0,1.0,1.0
2924,30,44,0.0,0.0,0.0
2925,30,45,3.0,1.0,1.0
2926,30,46,2.0,1.0,1.0
2927,30,47,2.0,1.0,1.0
2928,30,48,2.0,1.0,0.0
2929,30,49,3.0,0.0,1.0
2930,30,50,0.0,1.0,0.0
2931,30,51,1.0,0.0,0.0
2932,30,52,1.0,1.0,0.0
2933,30,53,0.0,0.0,0.0
2934,30,54,0.0,0.0,0.0
2935,30,55,3.0,1.0,0.0
2936,30,56,2.0,1.0,1.0
2937,30,57,2.0,1.0,1.0
2938,30,58,2.0,0.0,0.0
2939,30,59,1.0,1.0,0.0
2940,30,60,1.0,0.0,1.0
2941,30,61,0.0,0.0,1.0
2942,30,62,3.0,0.0,1.0
2943,30,63,3.0,0.0,1.0
2944,30,64,2.0,1.0,1.0
2945,30,65,1.0,1.0,1.0
2946,30,66,3.0,0.0,1.0
2947,30,67,2.0,1.0,1.0
2948,30,68,2.0,1.0,0.0
2949,30,69,2.0,0.0,0.0
2950,30,70,0.0,0.0,0.0
2951,30,71,0.0,1.0,1.0
2952,30,72,1.0,1.0,0.0
2953,30,73,1.0,0.0,1.0
2954,30,74,3.0,0.0,1.0
2955,30,75,0.0,1.0,0.0
2956,30,76,3.0,0.0,1.0
2957,30,77,1.0,0.0,1.0
2958,30,78,3.0,0.0,0.0
2959,30,79,0.0,0.0,0.0
2960,30,80,2.0,1.0,1.0
2961,30,81,2.0,1.0,0.0
2962,30,82,2.0,0.0,0.0
2963,30,83,0.0,1.0,1.0
2964,30,84,2.0,0.0,0.0
2965,30,85,0.0,1.0,0.0
2966,30,86,1.0,0.0,1.0
2967,30,87,1.0,0.0,0.0
2968,30,88,3.0,0.0,1.0
2969,30,89,3.0,0.0,0.0
2970,30,90,3.0,0.0,1.0
2971,30,91,1.0,0.0,1.0
2972,30,92,0.0,1.0,0.0
2973,30,93,3.0,0.5,0.0
2974,30,94,0.0,1.0,0.0
2975,30,95,1.0,0.0,1.0
2976,31,0,1.0,1.0,0.0
2977,31,1,2.0,0.0,1.0
2978,31,2,3.0,1.0,0.0
2979,31,3,1.0,1.0,1.0
2980,31,4,2.0,1.0,1.0
2981,31,5,3.0,1.0,1.0
2982,31,6,1.0,1.0,0.0
2983,31,7,0.0,1.0,1.0
2984,31,8,0.0,1.0,0.0
2985,31,9,1.0,1.0,0.0
2986,31,10,0.0,1.0,0.0
2987,31,11,0.0,1.0,0.0
2988,31,12,2.0,0.0,0.0
2989,31,13,2.0,1.0,1.0
2990,31,14,3.0,0.0,1.0
